date,headline,link,sentiment
"Mar 13, 2017",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the second quarter of the fiscal year 2073/74.,https://merolagani.com/AnnouncementDetail.aspx?id=25491,0.0
"Jan 13, 2017",Bottlers Nepal Limited urge its shareholders to collect their uncollected dividends.,https://merolagani.com/AnnouncementDetail.aspx?id=24960,0.0
"Dec 02, 2016","Bottlers Nepal (Terai) Limited proclaim its 30th AGM going to be held on Poush 11, 2073.",https://merolagani.com/AnnouncementDetail.aspx?id=24723,0.0
"Mar 25, 2016","Bottlers Nepal (Terai) Limited appoints ""Nabil Investment Banking Limited"" as its registrar to share.",https://merolagani.com/AnnouncementDetail.aspx?id=22801,0.0
"Mar 24, 2016",Bottlers Nepal (Terai) Limited has published a notice regarding its DMAT agreement with CDS Nepal and urges its shareholders to dematerialize their shares.,https://merolagani.com/AnnouncementDetail.aspx?id=22813,0.0
"Feb 25, 2016","Bottlers Nepal (Terai) Limited is distributing Rs.25 cash dividend to its shareholders from today Falgun 13, 2072.",https://merolagani.com/AnnouncementDetail.aspx?id=21553,1.0
"Jan 01, 2016",Bottlers Nepal (Terai) Limited is distributing Rs.25 (per shares) cash dividend directly to bank accounts of its shareholders.,https://merolagani.com/AnnouncementDetail.aspx?id=27526,1.0
"Dec 18, 2015","Bottlers Nepal ( Terai ) Limited has announced its 29th AGM going to be held on Poush 28, 2072.",https://merolagani.com/AnnouncementDetail.aspx?id=29114,0.0
"Dec 18, 2015","Bottlers Nepal(Terai) Limited proclaim its 29th AGM going to be held on Poush 28, 2072.",https://merolagani.com/AnnouncementDetail.aspx?id=20937,0.0
"Aug 01, 2015",Bottlers Nepal Limited (Terai - BNT) announces 25% cash dividend.,https://merolagani.com/AnnouncementDetail.aspx?id=29805,2.0
"Jun 14, 2015","Bottlers Nepal(Terai) Limited proclaim its Special General Meeting going to be held on Ashad 15,2072.",https://merolagani.com/AnnouncementDetail.aspx?id=17947,0.0
"Dec 19, 2014","Bottlers Nepal(Terai) Limited proclaim its 28th AGM going to be held on Poush 28,2071.",https://merolagani.com/AnnouncementDetail.aspx?id=12809,0.0
"Aug 01, 2014",Bottlers Nepal Limited (Terai - BNT) announces 25% cash dividend.,https://merolagani.com/AnnouncementDetail.aspx?id=29802,2.0
"Dec 01, 2013","Bottlers Nepal Limited (Terai) has announced its 27th AGM going to be held on 25th Mangsir, 2070.",https://merolagani.com/AnnouncementDetail.aspx?id=7365,0.0
"Aug 01, 2013",Bottlers Nepal Limited (Terai - BNT) announces 22% cash dividend.,https://merolagani.com/AnnouncementDetail.aspx?id=29804,2.0
"Oct 15, 2012",Bottlers Nepal (Terai) Limited propose to distribute 85% cash dividend to its shareholders.,https://merolagani.com/AnnouncementDetail.aspx?id=16329,2.0
"Sep 21, 2012","Bottlers Nepal (Terai) Limited has announced its 26th AGM going to be held on 28th Mangsir, 2069",https://merolagani.com/AnnouncementDetail.aspx?id=7359,0.0
"Sep 20, 2011",Bottlers Nepal (Terai) Limited has announced its 25th Annual General Meeting going to be held on 27th Mangsir 2068.,https://merolagani.com/AnnouncementDetail.aspx?id=7349,0.0
